,time,open,high,low,close,tick_volume,spread,real_volume
2428,1664901000,0.99131,0.99172,0.9913,0.99133,232,1,0
2429,1664901060,0.99135,0.99156,0.99114,0.99127,209,0,0
2430,1664901120,0.99127,0.99172,0.99127,0.99165,199,0,0
2431,1664901180,0.99166,0.99195,0.99149,0.99168,251,0,0
2432,1664901240,0.99168,0.99191,0.99161,0.99191,223,0,0
2433,1664901300,0.99191,0.99234,0.99191,0.99232,238,0,0
2434,1664901360,0.99231,0.99238,0.99199,0.99223,202,1,0
2435,1664901420,0.99223,0.99228,0.9919,0.99201,201,1,0
2436,1664901480,0.99201,0.99202,0.99172,0.99187,166,0,0
2437,1664901540,0.99187,0.99229,0.99187,0.99208,160,0,0
2438,1664901600,0.99208,0.99219,0.99188,0.99209,171,1,0
2439,1664901660,0.99213,0.99254,0.99203,0.99254,191,1,0
2440,1664901720,0.99255,0.99273,0.99234,0.99237,201,1,0
2441,1664901780,0.99237,0.99263,0.99231,0.99237,216,0,0
2442,1664901840,0.99237,0.99239,0.99174,0.99202,247,0,0
2443,1664901900,0.99204,0.99205,0.99146,0.99165,228,1,0
2444,1664901960,0.99165,0.99197,0.99165,0.99176,244,0,0
2445,1664902020,0.99175,0.99177,0.99153,0.9917,197,0,0
2446,1664902080,0.99171,0.99172,0.99143,0.99145,193,0,0
2447,1664902140,0.99144,0.99202,0.99142,0.99185,205,1,0
2448,1664902200,0.99185,0.99189,0.9914,0.99189,195,1,0
2449,1664902260,0.99189,0.99228,0.99166,0.99218,164,0,0
2450,1664902320,0.99217,0.99228,0.99208,0.99218,148,0,0
2451,1664902380,0.99218,0.99218,0.99188,0.99201,224,1,0
2452,1664902440,0.99202,0.99241,0.99198,0.99237,181,1,0
2453,1664902500,0.99237,0.99237,0.99204,0.99213,192,1,0
2454,1664902560,0.99213,0.99245,0.99211,0.99238,211,0,0
2455,1664902620,0.99241,0.99247,0.9922,0.99246,167,0,0
2456,1664902680,0.99246,0.99284,0.99245,0.99276,97,1,0
2457,1664902740,0.99275,0.99308,0.99273,0.9929,117,1,0
2458,1664902800,0.9929,0.9943,0.99289,0.99407,331,1,0
2459,1664902860,0.99408,0.99446,0.9939,0.99432,208,1,0
2460,1664902920,0.99431,0.99448,0.99419,0.99447,164,1,0
2461,1664902980,0.99446,0.99529,0.99442,0.99485,285,0,0
2462,1664903040,0.99487,0.99506,0.99461,0.99506,252,0,0
2463,1664903100,0.99505,0.99575,0.99501,0.99501,258,0,0
2464,1664903160,0.99501,0.99522,0.99448,0.99448,278,1,0
2465,1664903220,0.99449,0.99492,0.99438,0.99477,302,1,0
2466,1664903280,0.99479,0.99479,0.99436,0.99475,265,1,0
2467,1664903340,0.99476,0.99486,0.99434,0.99437,222,1,0
2468,1664903400,0.99438,0.99441,0.99407,0.99441,225,1,0
2469,1664903460,0.99443,0.99492,0.99443,0.99455,210,1,0
2470,1664903520,0.99457,0.99497,0.99453,0.99495,210,1,0
2471,1664903580,0.99497,0.995,0.99464,0.9949,215,1,0
2472,1664903640,0.99492,0.99509,0.99474,0.99479,234,1,0
2473,1664903700,0.9948,0.99526,0.9946,0.99525,228,1,0
2474,1664903760,0.99525,0.99525,0.99463,0.99484,192,1,0
2475,1664903820,0.99486,0.99512,0.99462,0.99494,201,1,0
2476,1664903880,0.99495,0.99509,0.99467,0.99505,158,1,0
2477,1664903940,0.99505,0.99515,0.99477,0.99486,180,1,0
2478,1664904000,0.99485,0.99501,0.99471,0.99471,168,1,0
2479,1664904060,0.99471,0.99505,0.9946,0.99481,245,1,0
2480,1664904120,0.99481,0.99515,0.99476,0.9948,194,1,0
2481,1664904180,0.99483,0.99492,0.99468,0.99489,202,1,0
2482,1664904240,0.99492,0.99497,0.99457,0.99477,197,1,0
2483,1664904300,0.99476,0.9948,0.99446,0.9946,182,1,0
2484,1664904360,0.99459,0.99462,0.99418,0.99438,188,1,0
2485,1664904420,0.99438,0.99469,0.99437,0.99466,156,1,0
2486,1664904480,0.99464,0.99469,0.99446,0.99455,147,0,0
2487,1664904540,0.99456,0.99461,0.99382,0.99386,239,0,0
2488,1664904600,0.99387,0.99425,0.99387,0.99405,253,0,0
2489,1664904660,0.99403,0.99434,0.99385,0.99431,204,1,0
2490,1664904720,0.99431,0.99449,0.99401,0.99406,212,1,0
2491,1664904780,0.99406,0.99438,0.99401,0.99425,218,0,0
2492,1664904840,0.99426,0.99431,0.99365,0.99378,191,1,0
2493,1664904900,0.99377,0.99396,0.99367,0.99375,209,1,0
2494,1664904960,0.99375,0.99385,0.99353,0.99371,252,1,0
2495,1664905020,0.99371,0.99391,0.99359,0.99368,209,1,0
2496,1664905080,0.99368,0.99381,0.99342,0.99371,246,1,0
2497,1664905140,0.99372,0.99397,0.9937,0.99387,181,1,0
2498,1664905200,0.9939,0.99447,0.99387,0.99441,159,0,0
2499,1664905260,0.99441,0.99463,0.99432,0.99458,164,1,0
2500,1664905320,0.99458,0.99506,0.99455,0.99493,154,1,0
2501,1664905380,0.99492,0.99496,0.99436,0.99448,225,0,0
2502,1664905440,0.99449,0.99456,0.99349,0.99394,232,0,0
2503,1664905500,0.99393,0.99436,0.9938,0.99436,257,1,0
2504,1664905560,0.99436,0.9944,0.99389,0.99403,210,0,0
2505,1664905620,0.99403,0.99452,0.99399,0.99449,208,0,0
2506,1664905680,0.99445,0.99498,0.99445,0.9947,220,0,0
2507,1664905740,0.99457,0.99484,0.9943,0.99437,213,1,0
2508,1664905800,0.99435,0.99444,0.99402,0.99412,230,1,0
2509,1664905860,0.9941,0.9941,0.9938,0.99406,224,1,0
2510,1664905920,0.99409,0.9943,0.99393,0.99416,242,1,0
2511,1664905980,0.99417,0.99469,0.99417,0.99438,178,0,0
2512,1664906040,0.9944,0.99504,0.9944,0.99489,164,0,0
2513,1664906100,0.99488,0.99499,0.99467,0.99493,170,1,0
2514,1664906160,0.99493,0.99543,0.99487,0.99537,236,1,0
2515,1664906220,0.99536,0.99546,0.99513,0.99546,217,0,0
2516,1664906280,0.99546,0.99546,0.99514,0.99532,268,0,0
2517,1664906340,0.99532,0.9958,0.99532,0.99567,195,1,0
2518,1664906400,0.99567,0.99575,0.99539,0.99573,241,0,0
2519,1664906460,0.99572,0.99595,0.99556,0.9957,237,0,0
2520,1664906520,0.99571,0.99599,0.99567,0.99579,234,0,0
2521,1664906580,0.9958,0.99644,0.9958,0.99635,159,1,0
2522,1664906640,0.99634,0.99639,0.99573,0.99573,192,1,0
2523,1664906700,0.99571,0.99599,0.99568,0.99568,170,1,0
2524,1664906760,0.99568,0.99592,0.99567,0.99589,154,1,0
2525,1664906820,0.9959,0.9963,0.99587,0.99625,147,1,0
2526,1664906880,0.99626,0.99658,0.99596,0.99646,187,1,0
2527,1664906940,0.99646,0.99669,0.99638,0.99657,189,1,0
2528,1664907000,0.99656,0.99682,0.99647,0.99663,172,1,0
2529,1664907060,0.99661,0.99679,0.99652,0.99668,159,1,0
2530,1664907120,0.99668,0.99684,0.99658,0.99667,124,1,0
2531,1664907180,0.99666,0.99684,0.99662,0.99662,129,1,0
2532,1664907240,0.99663,0.99691,0.99647,0.99684,143,0,0
2533,1664907300,0.99684,0.99689,0.99644,0.99647,147,1,0
2534,1664907360,0.99647,0.99688,0.99647,0.99673,144,1,0
2535,1664907420,0.99675,0.99682,0.9965,0.99676,154,1,0
2536,1664907480,0.99676,0.99679,0.99631,0.99631,147,1,0
2537,1664907540,0.99632,0.99638,0.99617,0.99623,139,1,0
2538,1664907600,0.99621,0.99643,0.99616,0.99632,133,1,0
2539,1664907660,0.99632,0.99659,0.99631,0.99638,146,1,0
2540,1664907720,0.99638,0.99673,0.99638,0.99657,120,1,0
2541,1664907780,0.99657,0.99657,0.99632,0.99642,106,1,0
2542,1664907840,0.99643,0.99673,0.99642,0.99661,125,1,0
2543,1664907900,0.99661,0.997,0.99657,0.997,151,1,0
2544,1664907960,0.997,0.99727,0.99684,0.99724,117,0,0
2545,1664908020,0.99724,0.99743,0.99719,0.99734,156,1,0
2546,1664908080,0.99734,0.99759,0.99732,0.99751,145,1,0
2547,1664908140,0.99748,0.99784,0.99748,0.99762,190,1,0
2548,1664908200,0.99763,0.99768,0.99715,0.99716,201,1,0
2549,1664908260,0.99717,0.99749,0.99716,0.99739,156,1,0
2550,1664908320,0.99746,0.99786,0.99742,0.99745,180,1,0
2551,1664908380,0.99746,0.99754,0.99715,0.99724,154,1,0
2552,1664908440,0.99727,0.99737,0.99716,0.99724,164,1,0
2553,1664908500,0.99726,0.99744,0.99717,0.99737,103,1,0
2554,1664908560,0.99736,0.99746,0.99714,0.99717,131,1,0
2555,1664908620,0.99718,0.99722,0.99686,0.99692,125,1,0
2556,1664908680,0.99693,0.99725,0.99672,0.99721,168,1,0
2557,1664908740,0.9972,0.99724,0.99669,0.99672,172,1,0
2558,1664908800,0.99673,0.99686,0.99668,0.99674,122,1,0
2559,1664908860,0.99674,0.99722,0.99674,0.99716,143,1,0
2560,1664908920,0.99716,0.99716,0.99661,0.99664,125,1,0
2561,1664908980,0.99665,0.99683,0.99661,0.99671,124,1,0
2562,1664909040,0.99672,0.99687,0.99664,0.99666,179,1,0
2563,1664909100,0.99666,0.99681,0.99658,0.99675,160,1,0
2564,1664909160,0.99675,0.99677,0.99641,0.9966,136,1,0
2565,1664909220,0.99658,0.99674,0.9964,0.99641,158,1,0
2566,1664909280,0.99641,0.99644,0.99632,0.99632,152,1,0
2567,1664909340,0.99632,0.99651,0.99632,0.99642,165,1,0
2568,1664909400,0.99639,0.99673,0.99635,0.99669,144,1,0
2569,1664909460,0.99669,0.99675,0.99666,0.99669,114,1,0
2570,1664909520,0.99669,0.99708,0.9966,0.99702,132,1,0
2571,1664909580,0.99704,0.99721,0.99703,0.99717,139,1,0
2572,1664909640,0.99717,0.99743,0.99706,0.99739,161,1,0
2573,1664909700,0.99738,0.99744,0.99718,0.99733,173,1,0
2574,1664909760,0.99733,0.99753,0.99728,0.9975,123,1,0
2575,1664909820,0.99751,0.998,0.99748,0.99769,152,0,0
2576,1664909880,0.99772,0.99787,0.99755,0.99775,131,1,0
2577,1664909940,0.99774,0.99781,0.99755,0.99763,149,1,0
2578,1664910000,0.99763,0.99772,0.99762,0.99768,117,1,0
2579,1664910060,0.99767,0.99773,0.99764,0.99766,83,1,0
2580,1664910120,0.99766,0.99794,0.99756,0.99767,132,1,0
2581,1664910180,0.99766,0.99799,0.99762,0.99797,148,1,0
2582,1664910240,0.99797,0.99843,0.99793,0.99822,136,1,0
2583,1664910300,0.99821,0.99831,0.99813,0.99823,131,0,0
2584,1664910360,0.99826,0.99826,0.99763,0.99768,159,1,0
2585,1664910420,0.99769,0.99782,0.99763,0.99768,107,1,0
2586,1664910480,0.99768,0.99809,0.99763,0.99806,126,1,0
2587,1664910540,0.99807,0.9982,0.99798,0.99816,165,1,0
2588,1664910600,0.99815,0.99829,0.99807,0.99819,154,1,0
2589,1664910660,0.99818,0.99847,0.99816,0.9984,128,1,0
2590,1664910720,0.99839,0.99848,0.99833,0.99834,123,1,0
2591,1664910780,0.99835,0.99845,0.99818,0.99845,131,1,0
2592,1664910840,0.99845,0.99848,0.99825,0.99828,88,1,0
2593,1664910900,0.99828,0.99869,0.99827,0.99858,120,1,0
2594,1664910960,0.99859,0.99863,0.99838,0.99841,101,1,0
2595,1664911020,0.99841,0.99854,0.99824,0.99828,100,1,0
2596,1664911080,0.99828,0.99828,0.99813,0.99815,103,1,0
2597,1664911140,0.99816,0.99823,0.99799,0.99804,101,1,0
2598,1664911200,0.99804,0.99818,0.99803,0.99817,85,1,0
2599,1664911260,0.99813,0.99827,0.99806,0.99823,97,1,0
2600,1664911320,0.99822,0.99834,0.99796,0.99808,117,1,0
2601,1664911380,0.99808,0.99823,0.99799,0.99804,135,1,0
2602,1664911440,0.99805,0.99827,0.998,0.99825,139,1,0
2603,1664911500,0.99823,0.99828,0.99789,0.99803,108,1,0
2604,1664911560,0.99802,0.99806,0.99782,0.99782,83,0,0
2605,1664911620,0.99781,0.99796,0.99775,0.99793,100,1,0
2606,1664911680,0.99795,0.99843,0.99788,0.99839,124,1,0
2607,1664911740,0.99839,0.99856,0.99822,0.99838,154,0,0
2608,1664911800,0.99838,0.99887,0.9983,0.99885,145,1,0
2609,1664911860,0.99883,0.99883,0.99863,0.99867,112,0,0
2610,1664911920,0.99867,0.99906,0.99866,0.99903,130,0,0
2611,1664911980,0.99905,0.99906,0.99842,0.99842,153,1,0
2612,1664912040,0.99844,0.99867,0.99842,0.99862,118,1,0
2613,1664912100,0.99862,0.99875,0.99862,0.99872,86,1,0
2614,1664912160,0.99871,0.99907,0.99871,0.99904,86,1,0
2615,1664912220,0.99907,0.99928,0.999,0.9991,80,0,0
2616,1664912280,0.9991,0.99937,0.99907,0.99909,122,0,0
2617,1664912340,0.99911,0.99917,0.99893,0.99894,67,1,0
2618,1664912400,0.99893,0.99902,0.99836,0.99837,130,0,0
2619,1664912460,0.99838,0.99847,0.99823,0.99834,134,1,0
2620,1664912520,0.99837,0.99845,0.998,0.99807,75,0,0
2621,1664912580,0.99807,0.99827,0.99798,0.99801,81,1,0
2622,1664912640,0.998,0.99804,0.99778,0.99797,91,1,0
2623,1664912700,0.99797,0.99799,0.99761,0.99763,103,1,0
2624,1664912760,0.99763,0.99763,0.99749,0.99757,104,1,0
2625,1664912820,0.99757,0.99757,0.99738,0.99745,79,1,0
2626,1664912880,0.99743,0.99754,0.99732,0.99734,102,1,0
2627,1664912940,0.99736,0.99736,0.99707,0.99713,120,1,0
2628,1664913000,0.99713,0.99717,0.99678,0.99678,130,1,0
2629,1664913060,0.99679,0.9969,0.99678,0.9969,126,1,0
2630,1664913120,0.9969,0.99743,0.99688,0.99728,146,1,0
2631,1664913180,0.99726,0.99728,0.99679,0.99679,140,0,0
2632,1664913240,0.99679,0.99693,0.99652,0.99674,118,0,0
2633,1664913300,0.99674,0.99701,0.99671,0.99693,152,1,0
2634,1664913360,0.99692,0.99723,0.99682,0.99711,145,1,0
2635,1664913420,0.99711,0.99734,0.99689,0.99707,207,0,0
2636,1664913480,0.99705,0.99717,0.99702,0.99703,149,1,0
2637,1664913540,0.99704,0.99712,0.99696,0.99701,132,1,0
2638,1664913600,0.99702,0.99726,0.99682,0.99725,112,1,0
2639,1664913660,0.99725,0.99727,0.99708,0.99718,84,1,0
2640,1664913720,0.99718,0.99723,0.99703,0.99718,103,1,0
2641,1664913780,0.99718,0.99722,0.99666,0.99667,142,1,0
2642,1664913840,0.99667,0.99672,0.99653,0.99653,97,1,0
2643,1664913900,0.99653,0.99668,0.99631,0.99648,120,1,0
2644,1664913960,0.99648,0.99664,0.99635,0.99639,130,1,0
2645,1664914020,0.99639,0.99653,0.99624,0.99624,151,1,0
2646,1664914080,0.99625,0.99633,0.99621,0.99623,112,1,0
2647,1664914140,0.99623,0.99641,0.99614,0.99635,134,1,0
2648,1664914200,0.99635,0.99642,0.99627,0.99634,110,1,0
2649,1664914260,0.99634,0.99649,0.9963,0.99641,120,1,0
2650,1664914320,0.99641,0.99646,0.99611,0.99627,130,1,0
2651,1664914380,0.99626,0.99657,0.99616,0.99646,139,1,0
2652,1664914440,0.99646,0.99669,0.99645,0.99667,120,0,0
2653,1664914500,0.99667,0.99668,0.99604,0.99609,111,1,0
2654,1664914560,0.99609,0.99653,0.99609,0.99647,163,0,0
2655,1664914620,0.99649,0.99653,0.99628,0.99638,115,1,0
2656,1664914680,0.99638,0.99653,0.99638,0.99653,105,1,0
2657,1664914740,0.99652,0.99654,0.99623,0.99628,118,1,0
2658,1664914800,0.99627,0.99647,0.99617,0.99634,114,0,0
2659,1664914860,0.99632,0.99638,0.99614,0.99627,136,1,0
2660,1664914920,0.99628,0.99675,0.99625,0.99649,102,1,0
2661,1664914980,0.99649,0.99656,0.99626,0.99633,120,0,0
2662,1664915040,0.99633,0.99668,0.99633,0.99663,152,0,0
2663,1664915100,0.99664,0.99669,0.99638,0.99651,90,1,0
2664,1664915160,0.99651,0.99672,0.99649,0.99662,119,1,0
2665,1664915220,0.99662,0.99664,0.99655,0.99656,85,1,0
2666,1664915280,0.99656,0.99662,0.99644,0.99647,54,1,0
2667,1664915340,0.99647,0.99673,0.99644,0.99672,73,1,0
2668,1664915400,0.99673,0.99679,0.99663,0.99668,69,1,0
2669,1664915460,0.99669,0.99685,0.99668,0.99678,70,1,0
2670,1664915520,0.99677,0.99685,0.99656,0.9966,90,0,0
2671,1664915580,0.99663,0.99664,0.99652,0.99654,102,1,0
2672,1664915640,0.99652,0.99661,0.99643,0.99657,107,1,0
2673,1664915700,0.99656,0.99667,0.99648,0.99652,85,1,0
2674,1664915760,0.99653,0.99666,0.99643,0.99643,107,0,0
2675,1664915820,0.99644,0.99666,0.99642,0.99665,114,1,0
2676,1664915880,0.99666,0.99667,0.99638,0.99646,71,1,0
2677,1664915940,0.99647,0.99662,0.99642,0.99662,100,1,0
2678,1664916000,0.99661,0.99663,0.99619,0.99631,102,1,0
2679,1664916060,0.99631,0.99633,0.99624,0.99631,83,1,0
2680,1664916120,0.99633,0.99651,0.9963,0.99632,123,1,0
2681,1664916180,0.99632,0.99632,0.99608,0.99615,109,1,0
2682,1664916240,0.99616,0.99641,0.99614,0.99636,63,1,0
2683,1664916300,0.99636,0.99667,0.99632,0.99667,91,1,0
2684,1664916360,0.99667,0.99682,0.99664,0.99678,65,1,0
2685,1664916420,0.99676,0.99699,0.99661,0.99696,97,1,0
2686,1664916480,0.99696,0.997,0.99688,0.99694,111,1,0
2687,1664916540,0.99694,0.99715,0.99693,0.99712,83,0,0
2688,1664916600,0.99711,0.99715,0.99692,0.99693,119,0,0
2689,1664916660,0.99693,0.99722,0.99688,0.99719,118,0,0
2690,1664916720,0.99719,0.99728,0.99707,0.99717,108,1,0
2691,1664916780,0.99716,0.99717,0.99708,0.99708,94,1,0
2692,1664916840,0.99708,0.99715,0.99694,0.99698,86,1,0
2693,1664916900,0.99699,0.997,0.99691,0.99699,83,1,0
2694,1664916960,0.99698,0.99709,0.99687,0.99702,70,1,0
2695,1664917020,0.99702,0.9971,0.99694,0.99708,98,1,0
2696,1664917080,0.99707,0.99724,0.99706,0.99723,55,1,0
2697,1664917140,0.99724,0.99744,0.99716,0.99744,119,1,0
2698,1664917200,0.99744,0.99752,0.99718,0.99743,98,1,0
2699,1664917260,0.99743,0.99757,0.99743,0.99756,86,1,0
2700,1664917320,0.99756,0.99756,0.99741,0.99744,93,1,0
2701,1664917380,0.99744,0.99747,0.99723,0.99726,108,0,0
2702,1664917440,0.99724,0.99742,0.99723,0.99726,71,1,0
2703,1664917500,0.99726,0.99732,0.99717,0.99718,102,1,0
2704,1664917560,0.99718,0.99722,0.99693,0.99693,83,1,0
2705,1664917620,0.99692,0.99718,0.99692,0.99712,76,1,0
2706,1664917680,0.99712,0.99716,0.99703,0.99712,64,1,0
2707,1664917740,0.99711,0.99714,0.99707,0.99711,53,0,0
2708,1664917800,0.99709,0.99727,0.99709,0.99718,54,1,0
2709,1664917860,0.99718,0.99723,0.9971,0.99714,75,0,0
2710,1664917920,0.99713,0.99723,0.99703,0.99719,74,0,0
2711,1664917980,0.99718,0.9972,0.99697,0.99704,78,0,0
2712,1664918040,0.99703,0.99721,0.99687,0.99689,85,1,0
2713,1664918100,0.99689,0.99697,0.99673,0.99678,81,1,0
2714,1664918160,0.99679,0.99688,0.99674,0.99684,72,1,0
2715,1664918220,0.99686,0.99719,0.99679,0.99719,86,0,0
2716,1664918280,0.99718,0.9976,0.99718,0.99758,96,0,0
2717,1664918340,0.99758,0.99765,0.99741,0.99745,126,1,0
2718,1664918400,0.99745,0.99754,0.99739,0.99751,98,1,0
2719,1664918460,0.99752,0.99752,0.99739,0.99742,95,1,0
2720,1664918520,0.99742,0.99765,0.99739,0.99758,84,1,0
2721,1664918580,0.99758,0.99767,0.99748,0.99764,72,1,0
2722,1664918640,0.99764,0.998,0.99761,0.998,68,1,0
2723,1664918700,0.99798,0.99802,0.99775,0.99779,87,0,0
2724,1664918760,0.99779,0.99781,0.99766,0.99767,87,0,0
2725,1664918820,0.99767,0.9978,0.99758,0.99778,89,0,0
2726,1664918880,0.99779,0.99789,0.99762,0.99772,75,1,0
2727,1664918940,0.99771,0.99777,0.99759,0.99764,61,1,0
2728,1664919000,0.99764,0.99786,0.99763,0.99779,79,1,0
2729,1664919060,0.99778,0.99805,0.99771,0.99803,124,0,0
2730,1664919120,0.99804,0.99827,0.99796,0.99804,104,0,0
2731,1664919180,0.99803,0.99803,0.99784,0.99794,93,0,0
2732,1664919240,0.99796,0.99798,0.99785,0.99796,98,1,0
2733,1664919300,0.99796,0.99837,0.9979,0.99833,113,0,0
2734,1664919360,0.99841,0.99844,0.99832,0.99836,105,0,0
2735,1664919420,0.99836,0.99841,0.99832,0.99835,87,0,0
2736,1664919480,0.99835,0.99907,0.99833,0.99904,122,0,0
2737,1664919540,0.99897,0.99897,0.99833,0.99835,84,1,0
2738,1664919600,0.99835,0.99835,0.99822,0.99823,71,1,0
2739,1664919660,0.99823,0.99836,0.99822,0.99826,74,1,0
2740,1664919720,0.99826,0.99846,0.99821,0.99836,77,0,0
2741,1664919780,0.99836,0.99841,0.99821,0.9983,73,0,0
2742,1664919840,0.9983,0.99844,0.99826,0.99841,67,1,0
2743,1664919900,0.99841,0.99858,0.99841,0.99851,62,1,0
2744,1664919960,0.99851,0.99858,0.99841,0.99847,69,1,0
2745,1664920020,0.99847,0.99885,0.99847,0.99884,68,0,0
2746,1664920080,0.99881,0.99885,0.99872,0.99878,87,0,0
2747,1664920140,0.99878,0.99878,0.99861,0.99861,81,1,0
2748,1664920200,0.99862,0.99879,0.99861,0.99879,90,1,0
2749,1664920260,0.99878,0.99906,0.99867,0.99904,93,0,0
2750,1664920320,0.99904,0.99924,0.99903,0.99913,81,0,0
2751,1664920380,0.99913,0.99943,0.99913,0.99941,71,1,0
2752,1664920440,0.99941,0.99942,0.99924,0.99929,93,0,0
2753,1664920500,0.99928,0.99939,0.99924,0.99935,93,0,0
2754,1664920560,0.99935,0.9995,0.99925,0.99942,98,1,0
2755,1664920620,0.99941,0.99949,0.99938,0.99944,82,0,0
2756,1664920680,0.99945,0.9998,0.99945,0.9998,112,1,0
2757,1664920740,0.9998,0.99988,0.99965,0.99979,174,1,0
2758,1664920800,0.9998,0.9998,0.99954,0.99976,102,1,0
2759,1664920860,0.99976,0.99996,0.99957,0.99991,196,1,0
2760,1664920920,0.9999,0.99994,0.99972,0.99988,137,1,0
2761,1664920980,0.99987,0.99992,0.99963,0.99986,152,1,0
2762,1664921040,0.99987,0.99988,0.99962,0.99962,111,1,0
2763,1664921100,0.99963,0.99963,0.99927,0.99939,110,1,0
2764,1664921160,0.99938,0.99939,0.99888,0.99893,142,1,0
2765,1664921220,0.99893,0.99908,0.99879,0.99883,92,1,0
2766,1664921280,0.99883,0.99885,0.99849,0.99866,143,1,0
2767,1664921340,0.99866,0.99866,0.99843,0.99843,113,0,0
2768,1664921400,0.99845,0.99845,0.99805,0.99811,142,0,0
2769,1664921460,0.9981,0.99823,0.99783,0.99809,136,1,0
2770,1664921520,0.99809,0.99866,0.99801,0.99854,185,0,0
2771,1664921580,0.99854,0.99857,0.99845,0.99849,123,1,0
2772,1664921640,0.9985,0.9985,0.9983,0.99844,105,0,0
2773,1664921700,0.99843,0.99866,0.99839,0.9986,98,0,0
2774,1664921760,0.99862,0.99909,0.99859,0.99889,129,1,0
2775,1664921820,0.99889,0.99895,0.99855,0.99861,113,0,0
2776,1664921880,0.99863,0.99868,0.99852,0.99857,91,1,0
2777,1664921940,0.99854,0.99858,0.99802,0.99819,106,0,0
2778,1664922000,0.99818,0.99822,0.99794,0.99803,116,1,0
2779,1664922060,0.99803,0.99824,0.99796,0.9982,106,1,0
2780,1664922120,0.9982,0.9982,0.99783,0.99783,103,0,0
2781,1664922180,0.99783,0.99806,0.99782,0.99806,125,0,0
2782,1664922240,0.99806,0.99815,0.99802,0.9981,96,0,0
2783,1664922300,0.9981,0.99824,0.99801,0.9982,81,1,0
2784,1664922360,0.99822,0.99842,0.99805,0.99842,106,1,0
2785,1664922420,0.99842,0.99848,0.99811,0.99812,123,0,0
2786,1664922480,0.99811,0.99814,0.99803,0.9981,91,1,0
2787,1664922540,0.9981,0.9981,0.99786,0.99791,70,1,0
2788,1664922600,0.99793,0.99796,0.99774,0.99791,122,1,0
2789,1664922660,0.99789,0.998,0.99782,0.99792,100,0,0
2790,1664922720,0.99793,0.9982,0.99792,0.99817,132,0,0
2791,1664922780,0.99816,0.99848,0.99815,0.99843,156,1,0
2792,1664922840,0.99843,0.99847,0.99817,0.9984,139,1,0
2793,1664922900,0.9984,0.99842,0.99789,0.99789,185,1,0
2794,1664922960,0.99792,0.99831,0.99778,0.99822,168,1,0
2795,1664923020,0.99819,0.99873,0.99819,0.99864,179,1,0
2796,1664923080,0.99865,0.9987,0.99841,0.99854,189,1,0
2797,1664923140,0.99854,0.99895,0.99854,0.9987,193,1,0
2798,1664923200,0.9987,0.99907,0.9987,0.99897,222,1,0
2799,1664923260,0.99896,0.99902,0.99857,0.9989,206,1,0
2800,1664923320,0.9989,0.9991,0.99888,0.99902,155,1,0
2801,1664923380,0.99902,0.99912,0.99885,0.99899,125,1,0
2802,1664923440,0.99899,0.99919,0.99886,0.99911,126,1,0
2803,1664923500,0.99911,0.99915,0.99893,0.99909,129,1,0
2804,1664923560,0.99909,0.99909,0.99898,0.99904,132,1,0
2805,1664923620,0.99905,0.99907,0.99877,0.99881,143,1,0
2806,1664923680,0.99881,0.9991,0.99874,0.99885,168,1,0
2807,1664923740,0.99882,0.9991,0.99872,0.99873,186,1,0
2808,1664923800,0.99873,0.99949,0.99873,0.99914,181,1,0
2809,1664923860,0.99914,0.99919,0.99876,0.99887,213,1,0
2810,1664923920,0.99887,0.99908,0.99871,0.99888,176,1,0
2811,1664923980,0.99888,0.99908,0.99873,0.99877,187,1,0
2812,1664924040,0.99879,0.99938,0.99876,0.99938,186,1,0
2813,1664924100,0.99939,0.99939,0.99879,0.99886,192,1,0
2814,1664924160,0.99886,0.99898,0.99858,0.99858,192,1,0
2815,1664924220,0.99858,0.99878,0.99842,0.99868,177,1,0
2816,1664924280,0.99868,0.99886,0.99864,0.99883,175,1,0
2817,1664924340,0.99882,0.99914,0.99881,0.99904,129,1,0
2818,1664924400,0.99902,0.99906,0.99885,0.99892,79,1,0
2819,1664924460,0.99893,0.99912,0.99886,0.99911,121,3,0
2820,1664924520,0.99909,0.99912,0.99864,0.99869,197,3,0
2821,1664924580,0.99869,0.99901,0.99869,0.99869,171,3,0
2822,1664924640,0.99869,0.99888,0.99857,0.99873,140,3,0
2823,1664924700,0.99873,0.99893,0.99856,0.9986,175,3,0
2824,1664924760,0.99859,0.99891,0.99859,0.99863,131,3,0
2825,1664924820,0.99863,0.99915,0.99862,0.99915,130,3,0
2826,1664924880,0.99915,0.99921,0.9989,0.99903,144,3,0
2827,1664924940,0.99905,0.9991,0.99883,0.99886,117,3,0
2828,1664925000,0.99887,0.99907,0.9986,0.99888,140,3,0
2829,1664925060,0.99886,0.99889,0.99849,0.9986,119,3,0
2830,1664925120,0.99863,0.99885,0.99846,0.99854,184,3,0
2831,1664925180,0.99851,0.99871,0.99841,0.99854,171,3,0
2832,1664925240,0.99858,0.99882,0.99854,0.99878,103,3,0
2833,1664925300,0.99878,0.99882,0.99878,0.99878,44,3,0
2834,1664925360,0.99878,0.99899,0.9987,0.99876,148,3,0
2835,1664925420,0.99877,0.99896,0.99861,0.99894,143,3,0
2836,1664925480,0.99893,0.99893,0.99858,0.99868,148,3,0
2837,1664925540,0.99868,0.99893,0.99859,0.99887,113,3,0
2838,1664925600,0.99887,0.99892,0.99861,0.99882,156,3,0
